id,snn,first_name,last_name,phone_number,gender,age,diagnosis_code
249,185-26-0809,Chev,Schroter,306-855-8052,Male,14,S9509
250,704-91-8175,Weber,Han,888-933-4274,Male,18,M71372
251,500-15-1845,Jordanna,McFfaden,341-602-4506,Female,56,V9539XD
252,218-77-7179,Raimondo,Uzelli,567-552-6402,Male,108,V631
253,678-13-3272,Misty,Kristoffersson,805-163-1344,Female,79,L02436
254,829-78-4540,Evonne,Haighton,348-147-7644,Female,47,V110XXS
255,195-66-0657,Alaster,O'Daly,234-386-4466,Male,73,S56319S
256,148-78-8365,Trixi,Webben,237-483-8768,Bigender,71,S62632P
257,587-90-6367,Sebastian,Fishbourn,127-703-3850,Male,25,T44902A
258,757-83-4972,Kristofer,Ropking,551-229-2817,Male,8,T7632XS
259,199-42-3227,Nathalia,McIlheran,562-201-8048,Female,18,M4724
260,569-11-9262,Margarette,Simkin,656-871-8396,Female,95,H34
261,450-41-3607,Ashli,Lichfield,640-653-8351,Female,65,S52292N
262,712-23-5459,Luis,Burnand,882-170-1872,Male,11,S63033D
263,537-34-1029,Kliment,Shemwell,228-230-7872,Bigender,50,S02401B
264,277-33-1843,Rhody,Lanigan,750-202-8887,Female,59,X748
265,800-57-6874,Martguerita,Glasbey,139-858-9875,Female,52,S66222D
266,572-08-8586,Milly,Paddefield,145-642-6350,Female,41,S36502
267,603-86-7005,Shamus,Blackborow,401-392-8816,Male,104,T50A14
268,332-14-3388,Nolan,Custy,174-545-0978,Male,24,M80061S
269,853-27-4588,Willie,Mallard,158-130-3982,Female,100,S12591B
270,860-43-4983,Kirby,Foch,194-999-9156,Female,46,R2973
271,856-95-5417,Concettina,Dugmore,501-925-6113,Female,0,S061X5A
272,692-17-4092,Daria,Stogill,262-153-1377,Female,20,H10439
273,131-93-7385,Davide,Gutsell,508-484-5478,Male,86,S42363D
274,623-09-9629,Gerry,Christophersen,901-633-1332,Male,108,O321XX3
275,669-63-7090,Noelyn,Wardingley,376-914-7927,Genderfluid,75,S82832R
276,813-53-4427,Marris,Stille,728-821-2651,Bigender,66,O368293
277,729-11-7147,Beaufort,Phebee,717-761-8704,Male,95,Z0472
278,351-71-0755,Anders,Kemp,820-402-1617,Male,79,S948X1A
279,709-35-7970,Brock,Sivewright,417-661-9731,Male,7,M89439
280,517-58-3898,Barbette,Gething,990-864-8131,Female,23,J668
281,256-33-8477,Josefina,Batteson,545-367-9072,Female,77,O480
282,763-81-1614,Elvis,Tippell,305-186-7203,Male,60,S72121M
283,204-23-5002,Port,Churchlow,402-255-5605,Male,5,T2025XS
284,539-71-1892,Laurie,Hughill,110-280-3382,Male,52,S76011S
285,575-05-5261,Whitney,Raft,122-613-3011,Female,3,S42124B
286,676-81-7691,Kalina,Chin,149-247-7031,Female,87,S31659A
287,253-76-7792,Ari,Sybbe,198-790-2343,Male,75,H3121
288,531-30-3848,Derril,Bartkiewicz,681-714-4203,Male,44,S82262S
289,857-43-9916,Tuesday,Maden,512-429-0538,Female,66,S22070G
290,487-83-3932,Toddie,Chubb,181-882-1640,Male,97,M0639
291,560-37-1526,Winnie,Stodit,203-995-9847,Bigender,92,M0516
292,746-24-5519,Eachelle,Hurche,673-433-6817,Female,27,Y36510
293,640-50-8064,Lana,Bamell,361-512-2360,Female,97,M10352
