id,snn,first_name,last_name,phone_number,gender,age,diagnosis_code
285,644-71-7389,Gipsy,Kynan,249-307-0933,Female,79,S24132D
286,462-14-7470,Lorain,Merrell,170-535-5139,Female,41,K039
287,106-15-2525,David,Robbie,201-448-8819,Male,26,O459
288,363-34-7786,Jody,Haney,949-634-6179,Male,74,S45209
289,154-39-8188,Tammara,Rossbrooke,762-545-9080,Female,37,S83091A
290,538-55-3790,Natalina,Mancer,874-939-2779,Female,109,H33109
291,301-22-5239,Bobine,Iltchev,235-375-8395,Female,22,S8361
292,820-32-4989,Gilbertine,Pitchford,706-931-1330,Bigender,16,D7281
293,196-45-3503,Adara,Corcoran,705-657-0970,Female,79,M84663D
294,732-57-9557,Wylie,Broxton,856-101-2556,Male,40,S96012D
295,378-80-9783,Dona,Jennaroy,863-314-1304,Female,17,S860
296,435-18-9177,Carmela,Bunclark,397-373-2361,Female,110,S56197
