id,snn,first_name,last_name,phone_number,gender,age,diagnosis_code
63,600-52-7086,Carmina,Carbert,941-466-4385,Female,99,S82223D
64,660-80-8160,Juline,Tetford,153-708-5045,Female,66,S52236F
65,368-80-1665,Kipp,Stovine,455-278-9082,Male,22,S52242Q
66,472-30-7668,Carmella,La Torre,250-691-8948,Female,114,P81
67,835-09-2729,Hy,Origan,841-436-0852,Polygender,119,S58929
68,497-09-8608,Hadria,Sim,646-976-1794,Female,52,S52091E
69,264-99-2631,Gabbie,Heyburn,920-472-1699,Male,78,H21501
70,740-67-4434,Boot,MacSherry,324-349-1851,Male,69,D0320
71,140-56-0109,Kerry,Capelen,321-437-6264,Bigender,119,M08012
72,650-06-4124,Erin,Gradly,901-842-1112,Female,7,S5701XA
73,476-61-4259,Cam,Lindner,442-398-0341,Male,9,Q218
74,400-73-4107,Thaxter,Ducker,192-963-9663,Genderfluid,45,H1850
75,441-09-9086,Chas,Oiseau,270-911-4356,Male,21,M5185
76,568-18-1185,Sutton,Rappaport,944-465-9653,Male,31,S86011S
77,427-58-1954,Abram,Wisher,342-320-7994,Male,109,O200
78,882-21-0318,Pauly,Gallear,340-956-9774,Female,58,S20152
79,250-24-6474,Lissie,Woof,328-134-3916,Genderqueer,97,S62620G
80,746-69-7857,Richmond,Keogh,306-930-3194,Bigender,42,D551
81,364-06-8092,Earle,O'Keevan,255-840-3098,Male,15,S4990XA
82,521-61-3202,Tomas,Zanicchelli,830-792-8334,Male,59,S63213S
83,785-24-7984,Bat,Westrope,610-903-5092,Male,16,M1A15
84,559-25-9708,Carlynn,Vasyukhichev,156-136-4610,Female,109,S92592G
85,313-22-5350,Tiphany,Tall,521-191-2738,Bigender,31,Y92143
86,543-31-0576,Lorrayne,Dayton,948-500-5745,Genderfluid,120,T602X1S
87,357-59-6359,Deloris,Torbeck,651-536-3203,Female,120,S58021A
88,758-82-7391,Sidonia,Lambrook,661-694-0397,Female,96,M84575A
89,460-91-6690,Arthur,Titchener,281-504-0562,Male,51,S42014S
90,504-95-4600,Nevin,Esberger,416-356-5596,Polygender,23,M1046
91,593-36-3296,Anallese,Goldstraw,517-644-9030,Female,1,S53104A
92,595-50-3127,Issi,Obal,423-554-3178,Female,89,T493X2
93,714-10-5180,Ashby,Seefus,641-670-6616,Male,111,S42151K
94,743-98-7642,Minnnie,Whotton,139-321-3108,Female,102,S62135S
95,365-32-5602,Lucio,Freear,873-579-5363,Male,18,I706
96,726-67-9320,Stillman,Verey,536-378-9920,Male,60,N926
97,405-66-5933,Tanny,Kezar,108-870-0865,Male,1,S72453J
98,108-51-8516,Micaela,Flay,706-704-7874,Female,2,S22018B
99,346-72-8073,Herschel,Duetsche,874-831-4872,Male,58,S66125
100,190-49-6306,Theda,Dedney,750-262-4097,Female,39,S3094XD
